ROUTE_ID,USER_ID,Rating,Pref
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Noor Cha,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Isla H,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,鈺緯 詹,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lara U,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Emma_Agn,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lara A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Wie SCR,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Louise R,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,George,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Frédéric B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,glzy,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Reyvan Adryan,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,suzanna j,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ryan LY,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Abdulrazaq,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lungrisser2,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Niclas S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Marcus Y,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Просто Ч,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Catalina,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Antoine from France,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ruhai,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jeff A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Thomas B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Silva12,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Hafizah A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Girisha M B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Duda S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jerica Tan,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,M.a,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Zac A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shadi K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Bobsg,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Junlong W,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Manon L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Thebault Flora,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Minkyoung K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Nami,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Alvin,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Carol H,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,NottieCarla,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Farah A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jimmy C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Apriel May S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Mone C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Caroline C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Tim Hardie,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Adelle D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ash Colyer,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Stefani M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,syee99,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Yena K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,R B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,jodi Y,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,L N,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Worms Trade,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kaiting C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Vanessa F,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,kwf98,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Margaret M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Noah G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Alex R,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Angela T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Zulaika Z,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Fid,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,PaulBirmingham91,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,NAS,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Candace K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,n N,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,ian,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Charlene Z,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Yasmin,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jismin Ali,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lim Y,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,G6,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jt,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,lk,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Yuxin W,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Danielle J,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Natasha T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Louis N,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Eve,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jean G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Willibald W,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,joe,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lyvia,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jeffrey H,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Joshua O,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Janeee,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jeanette,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Rachel S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Dominique C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ndidi K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lae44,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lorsomi,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kim Y,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,RV23032022,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,jasmin k,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Amélia D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,anthonyfunkhouse,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Gerald Peter Lo,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Wouter D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,YK,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Rachel M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shinta,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Luca T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,GEORGE A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Andrew A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,KylieM,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Mia D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Mavin N,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Austria26,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Courtney G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Fort R,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Zack G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Julia E,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Marcus L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kimberly L,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,AQEELAH M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Nadine Mikhayla B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shahnul A,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Squeeze,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Zohid T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Sayfidin S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Gel G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Harriet D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kim J,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kelsey P,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jana Malinova,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Dana P,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Chung Z,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Chun Pun C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Aaron C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,keet hui,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Grace C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Monica Y,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Selina,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,L N,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Hhalliwel,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Justin K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Willie,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Eugene Yeo,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Pat C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,adrianloh89,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,J.,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Tina T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Alina P,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Muriel K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,tomswier,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Marta C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Sean1996,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Juan B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Chris,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jecho B,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Emily,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Mathis P,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,JLB,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Wong,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jiajuang,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lucas B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Albert K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jessie G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Fabian Pfeifer,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,infinitychal,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Hannah S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Alyse.M.T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Connor W,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shasha S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Tony F,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Arvind,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Arjun,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ng Pek Siang,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,edgardo b,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Sheheed K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lt T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Andrew,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Audrey A,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Ana Lucia C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jeffrey F,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Darwin D,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,家序 吳,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shy C,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Fernanda O,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Sarah L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,prasad bodas,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Francesca C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Chantelle C,4,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,TimboChris,3,0
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,A Carl,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Keith,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Pamela B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kasey L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Alyanna C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Vassu,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Freddy,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Amanda B,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,James C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,helensuko,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Omar,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,suhanaa,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Lim K,2,0
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jtie92,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Emma I,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Marsilla Dewi,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Monica M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jay S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Raphaelle M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Tori Ann,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Brad S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Riza I,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,jlvallelonga,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,357camila,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Logan R,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Rachael O,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jorgo K,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,benpire,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Drussila G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Brittany T,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Gio R,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Kayre,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Baz G,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Cheryl L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,merdyl11,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Jade C,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Al W,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Nitish Koladoo,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,tawny f,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Haley M,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Angela L,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,e l,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Nima S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Michtyl,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,DNK,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Wee S,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Melissa P,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Shien,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Chris Youngman,5,1
Korean Demilitarized Zone (DMZ) Tour from Seoul- Hotel Pick Up & No Shopping,Steve D,5,1
